# Kalmasoft Databases
# Database of Arabicized Romanized Names
# References: www.kalmasoft.com/KLEX/dbgivnm.htm
# Created: 8 Nov 2018
# Updated: 17 Apr 2022
# Encoding: UTF8
# Delimiter: TAB
# Total names: contact Kalmasoft
# Countries covered: 220
# Version: 1.05
# Copyright ©1999-2020 Kalmasoft www.kalmasoft.com
# Contact: info@kalmasoft.com
# =========================================
# Attributes:
#	ID:6 digits identification number
#		[A######]: Arabic origin name
#		[N######]: Non-Arabic name
#	Name:
#		Name entry
#	Arabic:
#		Arabic transcription
#	Country:
#		Country name
# 
# =========================================



ID	Name	Arabic	Country
US001520	Teryl	تيريل	GBR
US001521	Thane	ثين	GBR
US001522	Thatcher	ثاتشير	GBR
US001523	Thornton	ثورنتون	GBR
US001524	Thurman	ثيرمان	GBR
US001525	Tilden	تيلدين	GBR
US001526	Tilly	تيلي	GBR
US001527	Tod	تود	GBR
US001528	Topper	توبير	GBR
US001529	Totie	توتي	GBR
US001530	Townsend	تاونسيند	GBR
US001531	Trace	تريس	GBR
US001532	Tracey	تريسي	GBR
US001533	Traci	تراكي	GBR
US001534	Tracy	تراسي	GBR
US001535	Treva	تريفا	GBR
US001536	Trilby	تريلبي	GBR
US001537	Truly	ترولي	GBR
US001538	Trumble	ترومبلي	GBR
US001539	Tucker	توكير	GBR
US001540	Twila	تويلا	GBR
US001541	Twyla	تويلا	GBR
US001542	Tyler	تيلير	GBR
US001543	Tyme	تيمي	GBR
US001544	Tyne	تيني	GBR
US001545	Udell	أديل	GBR
US001546	Vail	فايل	GBR
US001547	Valiant	فاليانت	GBR
US001548	Vance	فانس	GBR
US001549	Vaughan	فاوغان	GBR
US001550	Vaughn	فاوغن	GBR
US001551	Vian	فيان	GBR
US001552	Vine	فيني	GBR
US001553	Vinson	فينسون	GBR
US001554	Wade	ويد	GBR
US001555	Waite	وايتي	GBR
US001556	Waldo	والدو	GBR
US001557	Walker	والكير	GBR
US001558	Wallis	واليس	GBR
US001559	Ward	وارد	GBR
US001560	Warwick	وارويك	GBR
US001561	Washington	واشنطون	GBR
US001562	Watson	واتسون	GBR
US001563	Waverly	ويفرلي	GBR
US001564	Wayde	وايدي	GBR
US001565	Wayland	وايلاند	GBR
US001566	Waylon	وايلون	GBR
US001567	Wayne	وايني	GBR
US001568	Webb	ويبب	GBR
US001569	Webster	ويبستير	GBR
US001570	Weldon	ويلدون	GBR
US001571	Wells	ويلس	GBR
US001572	Wentworth	وينتوورث	GBR
US001573	Westbrook	ويستبروك	GBR
US001574	Weston	ويستون	GBR
US001575	Wheaton	ويتون	GBR
US001576	Wheeler	ويلير	GBR
US001577	Whistler	ويستلير	GBR
US001578	Whitby	ويتبي	GBR
US001579	Whitcomb	ويتكومب	GBR
US001580	Wilford	ويلفورد	GBR
US001581	Wilfred	ويلفريد	GBR
US001582	Wilkinson	ويلكينسون	GBR
US001583	William	ويليام	GBR
US001584	Willoughby	ويلوبي	GBR
US001585	Willow	ويلاو	GBR
US001586	Wilona	ويلونا	GBR
US001587	Wilton	ويلتون	GBR
US001588	Winchell	وينشيل	GBR
US001589	Winslow	وينسلاو	GBR
US001590	Winston	وينستون	GBR
US001591	Winthrop	وينثروب	GBR
US001592	Wirt	فيرت	GBR
US001593	Wolfe	وولف	GBR
US001594	Woodrow	وودراو	GBR
US001595	Woodward	وودوارد	GBR
US001596	Wren	ورين	GBR
US001597	Wright	رايت	GBR
US001598	Wylie	ويلي	GBR
US001599	Wyman	ويمان	GBR
US001600	Wyndham	ويندهام	GBR
US001601	Yeardleigh	ياردلي	GBR
US001602	Yule	يولي	GBR
US001603	Abril	أبريل	GBR
US001604	Ace	أيس	GBR
US001605	Adora	أدورا	GBR
US001606	Adrian	أدريان	GBR
US001607	Adriano	أدريانو	GBR
US001608	Agnes	أغنيس	GBR
US001609	Aida	أيدا	GBR
US001610	Alameda	أليمدا	GBR
US001611	Alaura	ألاورا	GBR
US001612	Alba	ألبا	GBR
US001613	Alban	ألبان	GBR
US001614	Albany	ألباني	GBR
US001615	Aleda	أيلدا	GBR
US001616	Alida	أليدا	GBR
US001617	Alma	ألما	GBR
US001618	Alta	ألتا	GBR
US001619	Alva	ألفا	GBR
US001620	Amable	أمابلي	GBR
US001621	Amadeus	أميدوس	GBR
US001622	Amadis	أماديس	GBR
US001623	Amalia	أماليا	GBR
US001624	Amalie	أمالي	GBR
US001625	Amanda	أماندا	GBR
US001626	Amaranta	أمارانتا	GBR
US001627	Amelia	أميليا	GBR
US001628	America	أمريكا	GBR
US001629	Americus	أمريكوس	GBR
US001630	Amity	أميتي	GBR
US001631	Amorina	أمورينا	GBR
US001632	Amy	أمي	GBR
US001633	Ana	أنا	GBR
US001634	Angela	أنغيلا	GBR
US001635	Angelica	أنغيليكا	GBR
US001636	Angelo	أنغيلو	GBR
US001637	Angie	أنغي	GBR
US001638	Anita	أنيتا	GBR
US001639	Annabella	أنيبلا	GBR
US001640	Annona	أنونا	GBR
US001641	Antony	أنتوني	GBR
US001642	Apria	أبريا	GBR
US001643	April	أبريل	GBR
US001644	Aquarius	أكاريوس	GBR
US001645	Aracely	أريسلي	GBR
US001646	Ardelle	أرديل	GBR
US001647	Arden	أردين	GBR
US001648	Armand	أرماند	GBR
US001649	Armando	أرماندو	GBR
US001650	Armina	أرمينا	GBR
US001651	Arva	أرفا	GBR
US001652	Asta	أستا	GBR
US001653	Auberta	اوبيرتا	GBR
US001654	Augusta	اوغوستا	GBR
US001655	Augustus	اوغوستوس	GBR
US001656	Austine	اوستيني	GBR
US001657	Autumn	اوتومن	GBR
US001658	Avalon	أفالون	GBR
US001659	Ave	إيف	GBR
US001660	Avi	أفي	GBR
US001661	Avis	أفيس	GBR
US001662	Azure	أزيري	GBR
US001663	Barb	بارب	GBR
US001664	Barbara	باربارا	GBR
US001665	Barbra	باربرا	GBR
US001666	Beata	بياتا	GBR
US001667	Beatriz	بياتريز	GBR
US001668	Bella	بيلا	GBR
US001669	Bellona	بيلونا	GBR
US001670	Belva	بيلفا	GBR
US001671	Benecia	بينيشيا	GBR
US001672	Benedict	بينيديكت	GBR
US001673	Benita	بينيتا	GBR
US001674	Bianca	بيانكا	GBR
US001675	Bibiana	بيبيانا	GBR
US001676	Blenda	بليندا	GBR
US001677	Bonaventure	بونيفنتيري	GBR
US001678	Brina	برينا	GBR
US001679	Cadence	كيدنس	GBR
US001680	Caia	كايا	GBR
US001681	Calvin	كالفين	GBR
US001682	Calvine	كالفيني	GBR
US001683	Cambria	كامبريا	GBR
US001684	Cameo	كيمو	GBR
US001685	Candida	كانديدا	GBR
US001686	Candide	كانديدي	GBR
US001687	Capricorn	كابريكورن	GBR
US001688	Cara	كارا	GBR
US001689	Carla	كارلا	GBR
US001690	Carmen	كارمين	GBR
US001691	Carolina	كارولينا	GBR
US001692	Caroline	كاروليني	GBR
US001693	Cato	كاتو	GBR
US001694	Cecilia	سيسيليا	GBR
US001695	Celeste	سيليستي	GBR
US001696	Celestine	سيليستين	GBR
US001697	Celia	سيليا	GBR
US001698	Celina	سيلينا	GBR
US001699	Cesar	سيزار	GBR
US001700	Chiara	كيرا	GBR
US001701	Chuck	شوك	GBR
US001702	Cicely	سيسيلي	GBR
US001703	Cicily	سيسيلي	GBR
US001704	Cilicia	سيليسيا	GBR
US001705	Cinderella	سينديريلا	GBR
US001706	Clara	كلارا	GBR
US001707	Clarence	كليرنس	GBR
US001708	Claude	كلاودي	GBR
US001709	Claudia	كلاوديا	GBR
US001710	Claudio	كلاوديو	GBR
US001711	Columbia	كولومبيا	GBR
US001712	Corbin	كوربين	GBR
US001713	Cornelia	كورنيليا	GBR
US001714	Cornelius	كورنيليوس	GBR
US001715	Crete	كريتي	GBR
US001716	Crispin	كريسبين	GBR
US001717	Crystal	كريستال	GBR
US001718	Curt	كيرت	GBR
US001719	Curtis	كيرتيس	GBR
US001720	Dacey	ديسي	GBR
US001721	Dacia	داشيا	GBR
US001722	Dacian	داشيان	GBR
US001723	Dante	دانتي	GBR
US001724	Deanna	دينا	GBR
US001725	Deanne	ديني	GBR
US001726	Decima	ديكيما	GBR
US001727	Delfina	ديلفينا	GBR
US001728	Delores	ديلوريس	GBR
US001729	Dex	ديكس	GBR
US001730	Dexter	ديكستير	GBR
US001731	Dextra	ديكسترا	GBR
US001732	Dionysus	ديونيزوس	GBR
US001733	Dom	دوم	GBR
US001734	Dominic	دومينيك	GBR
US001735	Dominica	دومينيكا	GBR
US001736	Dominick	دومينيك	GBR
US001737	Donna	دونا	GBR
US001738	Donnica	دونيكا	GBR
US001739	Drucilla	دروسيلا	GBR
US001740	Dulcina	دولكينا	GBR
US001741	Dulcinea	دولسيني	GBR
US001742	Dyan	ديان	GBR
US001743	Dyanne	دياني	GBR
US001744	Elana	إيلانا	GBR
US001745	Elata	إيلاتا	GBR
US001746	Elda	إيلدا	GBR
US001747	Elias	إيلياس	GBR
US001748	Elita	إيليتا	GBR
US001749	Elysia	إيليزيا	GBR
US001750	Emelda	إيميلدا	GBR
US001751	Emil	إيميل	GBR
US001752	Emilia	إيميليا	GBR
US001753	Emily	إيميلي	GBR
US001754	Estelle	إيستيل	GBR
US001755	Fabio	فابيو	GBR
US001756	Fabrizio	فابريزيو	GBR
US001757	Faith	فايث	GBR
US001758	Faunia	فاونيا	GBR
US001759	Faunus	فاونوس	GBR
US001760	Favian	فافيان	GBR
US001761	Faxon	فاكسون	GBR
US001762	Fedella	فيديلا	GBR
US001763	Felice	فيليس	GBR
US001764	Felicia	فيليشيا	GBR
US001765	Felicity	فيليسيتي	GBR
US001766	Felix	فيليكس	GBR
US001767	Fidel	فيديل	GBR
US001768	Fidella	فيديلا	GBR
US001769	Flo	فلو	GBR
US001770	Flora	فلورا	GBR
US001771	Florence	فلورينس	GBR
US001772	Floria	فلوريا	GBR
US001773	Flower	فلاوير	GBR
US001774	Fran	فران	GBR
US001775	Frances	فرانسيس	GBR
US001776	Francesca	فرانشيسكا	GBR
US001777	Francis	فرانكيس	GBR
US001778	Frank	فرانك	GBR
US001779	Gaia	غايا	GBR
US001780	Gazelle	غيزل	GBR
US001781	Gemini	غيميني	GBR
US001782	Genera	غينيرا	GBR
US001783	Genero	غينيرو	GBR
US001784	Georgina	غيورغينا	GBR
US001785	Geranium	غيرانيوم	GBR
US001786	Glora	غلورا	GBR
US001787	Gloria	غلوريا	GBR
US001788	Glory	غلوري	GBR
US001789	Grace	غريس	GBR
US001790	Gracie	غرايسي	GBR
US001791	Guy	غوي	GBR
US001792	Harmony	هارموني	GBR
US001793	Honora	هونورا	GBR
US001794	Honoria	هونوريا	GBR
US001795	Horace	هوريس	GBR
US001796	Iago	إياغو	GBR
US001797	Imogene	إموغيني	GBR
US001798	Isadora	إزادورا	GBR
US001799	Ivory	إفوري	GBR
US001800	Janus	جانوس	GBR
US001801	Jay	جاي	GBR
US001802	Jerom	جيروم	GBR
US001803	Jerome	جيرومي	GBR
US001804	Jillian	جيليان	GBR
US001805	Jocelyn	جوكيلين	GBR
US001806	Jovan	جوفان	GBR
US001807	Jovanna	جوفانا	GBR
US001808	Jovianne	جوفياني	GBR
US001809	Jovita	جوفيتا	GBR
US001810	Joy	جوي	GBR
US001811	Joyce	جويس	GBR
US001812	Julia	جوليا	GBR
US001813	Julie	جولي	GBR
US001814	July	جولي	GBR
US001815	June	جوني	GBR
US001816	Juniper	جونيبير	GBR
US001817	Junius	جونيوس	GBR
US001818	Justine	جوستيني	GBR
US001819	Justise	جوستيزي	GBR
US001820	Katarina	كاتارينا	GBR
US001821	Kato	كاتو	GBR
US001822	Korbin	كوربين	GBR
US001823	Kyrie	كيري	GBR
US001824	Laraine	لارايني	GBR
US001825	Laura	لاورا	GBR
US001826	Lavina	لافينا	GBR
US001827	Lavinia	لافينيا	GBR
US001828	Lawrence	لورانس	GBR
US001829	Lawrencia	لورينسيا	GBR
US001830	Lelia	ليليا	GBR
US001831	Leon	ليون	GBR
US001832	Leora	ليورا	GBR
US001833	Lerato	ليراتو	GBR
US001834	Letitia	ليتيتيا	GBR
US001835	Levana	ليفانا	GBR
US001836	Libra	ليبرا	GBR
US001837	Licia	ليشيا	GBR
US001838	Lilac	ليلاك	GBR
US001839	Lilianna	ليليانا	GBR
US001840	Lilli	ليلي	GBR
US001841	Lilly	ليلي	GBR
US001842	Lily	ليلي	GBR
US001843	Lin	لين	GBR
US001844	Lincoln	لينكولن	GBR
US001845	Linus	لينوس	GBR
US001846	Lita	ليتا	GBR
US001847	Liv	ليف	GBR
US001848	Livi	ليفي	GBR
US001849	Lora	لورا	GBR
US001850	Lorena	لورينا	GBR
US001851	Lorenzo	لورينزو	GBR
US001852	Lori	لوري	GBR
US001853	Lorie	لوري	GBR
US001854	Lorimer	لوريمير	GBR
US001855	Lorna	لورنا	GBR
US001856	Lucas	لوكاس	GBR
US001857	Luce	لوس	GBR
US001858	Lucian	لوشيان	GBR
US001859	Lucinda	لوكيندا	GBR
US001860	Lucius	لوكيوس	GBR
US001861	Lucrece	لوكريس	GBR
US001862	Lucretia	لوكريتيا	GBR
US001863	Lucus	لوكوس	GBR
US001864	Lucy	لوسي	GBR
US001865	Luka	لوكا	GBR
US001866	Lukas	لوكاس	GBR
US001867	Luke	لوكي	GBR
US001868	Lumina	لومينا	GBR
US001869	Luna	لونا	GBR
US001870	Luthando	لوثاندو	GBR
US001871	Lynda	ليندا	GBR
US001872	Lynnea	ليني	GBR
US001873	Madonna	مادونا	GBR
US001874	Madra	مادرا	GBR
US001875	Magdalene	ماغديلني	GBR
US001876	Major	ماجور	GBR
US001877	Mandy	ماندي	GBR
US001878	Marc	مارك	GBR
US001879	Marcell	مارسيل	GBR
US001880	Marcella	مارسيلا	GBR
US001881	Marcello	مارسيلو	GBR
US001882	Marcellus	مارسيلوس	GBR
US001883	Marcena	مارسينا	GBR
US001884	March	مارتش	GBR
US001885	Marci	ماركي	GBR
US001886	Marcia	مارشيا	GBR
US001887	Marcus	ماركوس	GBR
US001888	Marcy	مارسي	GBR
US001889	Maren	ميرن	GBR
US001890	Marenda	ميرندا	GBR
US001891	Margaret	مارغيرت	GBR
US001892	Mariah	مارياه	GBR
US001893	Marin	مارين	GBR
US001894	Marinel	مارينيل	GBR
US001895	Marisa	ماريزا	GBR
US001896	Marisela	ماريزيلا	GBR
US001897	Marius	ماريوس	GBR
US001898	Mark	مارك	GBR
US001899	Marsha	مارشا	GBR
US001900	Martin	مارتين	GBR
US001901	Martina	مارتينا	GBR
US001902	Marty	مارتي	GBR
US001903	Marva	مارفا	GBR
US001904	Materia	ميتريا	GBR
US001905	Mauro	ماورو	GBR
US001906	Max	ماكس	GBR
US001907	Maxim	ماكسيم	GBR
US001908	Maxima	ماكسيما	GBR
US001909	Maximilian	ماكسيميليان	GBR
US001910	Maxine	ماكسيني	GBR
US001911	May	ماي	GBR
US001912	Melania	ميلانيا	GBR
US001913	Meliora	ميليورا	GBR
US001914	Mercury	ميركيري	GBR
US001915	Meris	ميريس	GBR
US001916	Mia	ميا	GBR
US001917	Milan	ميلان	GBR
US001918	Minerva	مينيرفا	GBR
US001919	Mira	ميرا	GBR
US001920	Miranda	ميراندا	GBR
US001921	Modesta	موديستا	GBR
US001922	Montana	مونتانا	GBR
US001923	Myra	ميرا	GBR
US001924	Myrilla	ميريلا	GBR
US001925	Nasia	نازيا	GBR
US001926	Neci	نيكي	GBR
US001927	Necia	نيشيا	GBR
US001928	Nedra	نيدرا	GBR
US001929	Nero	نيرو	GBR
US001930	Noelle	نويل	GBR
US001931	Nola	نولا	GBR
US001932	Noleta	نوليتا	GBR
US001933	Nona	نونا	GBR
US001934	Nonnie	نوني	GBR
US001935	Norma	نورما	GBR
US001936	Nova	نوفا	GBR
US001937	Nuncio	نونكيو	GBR
US001938	Nydia	نيديا	GBR
US001939	Octavia	أوكتافيا	GBR
US001940	Octavio	أوكتافيو	GBR
US001941	Octavious	أوكتافيوس	GBR
US001942	Odina	أودينا	GBR
US001943	Oistin	أويستين	GBR
US001944	Olinda	أوليندا	GBR
US001945	Olive	أوليفي	GBR
US001946	Oliver	أوليفير	GBR
US001947	Olivia	أوليفيا	GBR
US001948	Ona	أونا	GBR
US001949	Oral	أورال	GBR
US001950	Orde	أوردي	GBR
US001951	Ordell	أورديل	GBR
US001952	Oria	أوريا	GBR
US001953	Oriana	أوريانا	GBR
US001954	Oriole	أوريولي	GBR
US001955	Orsen	أورسين	GBR
US001956	Orsin	أورسين	GBR
US001957	Orson	أورسون	GBR
US001958	Osma	أوسما	GBR
US001959	Ova	أوفا	GBR
US001960	Ovid	أوفيد	GBR
US001961	Patrice	باتريس	GBR
US001962	Patricia	باتريشيا	GBR
US001963	Patsy	باتسي	GBR
US001964	Paul	باول	GBR
US001965	Paula	باولا	GBR
US001966	Paulina	باولينا	GBR
US001967	Paxton	باكستون	GBR
US001968	Pearl	بيرل	GBR
US001969	Pearlie	بيرلي	GBR
US001970	Perdita	بيرديتا	GBR
US001971	Perdy	بيردي	GBR
US001972	Peregrine	بيريغريني	GBR
US001973	Petronella	بيترونيلا	GBR
US001974	Petula	بيتولا	GBR
US001975	Pisces	بيسكيس	GBR
US001976	Polly	بولي	GBR
US001977	Poppy	بوبي	GBR
US001978	Porter	بورتير	GBR
US001979	Portia	بورتيا	GBR
US001980	Prince	برينس	GBR
US001981	Priscilla	بريسيلا	GBR
US001982	Prosper	بروسبير	GBR
US001983	Prunella	برونيلا	GBR
US001984	Quade	كيد	GBR
US001985	Quant	كانت	GBR
US001986	Quentin	كينتين	GBR
US001987	Questa	كيستا	GBR
US001988	Quinta	كينتا	GBR
US001989	Quintana	كينتانا	GBR
US001990	Quintin	كينتين	GBR
US001991	Ramona	رامونا	GBR
US001992	Regina	ريغينا	GBR
US001993	Regis	ريغيس	GBR
US001994	Rex	ريكس	GBR
US001995	Risa	ريزا	GBR
US001996	Rolando	رولاندو	GBR
US001997	Romaine	رومايني	GBR
US001998	Roman	رومان	GBR
US001999	Romeo	روميو	GBR
US002000	Romy	رومي	GBR
US002001	Ronia	رونيا	GBR
US002002	Ronna	رونا	GBR
US002003	Ronnie	روني	GBR
US002004	Ronny	روني	GBR
US002005	Rosa	روزا	GBR
US002006	Rosalba	روزالبا	GBR
US002007	Roxanne	روكساني	GBR
US002008	Rufus	روفوس	GBR
US002009	Sabina	سابينا	GBR
US002010	Sabine	سابيني	GBR
US002011	Samara	سامارا	GBR
US002012	Santa	سانتا	GBR
US002013	Scorpio	إسكوربيو	GBR
US002014	Season	سيزون	GBR
US002015	Sebastian	سيباستيان	GBR
US002016	September	سيبتيمبير	GBR
US002017	Sera	سيرا	GBR
US002018	Serafina	سيرافينا	GBR
US002019	Serena	سيرينا	GBR
US002020	Sereno	سيرينو	GBR
US002021	Sergio	سيرغيو	GBR
US002022	Severino	سيفيرينو	GBR
US002023	Sibyl	سيبيل	GBR
US002024	Sidonia	سيدونيا	GBR
US002025	Sidra	سيدرا	GBR
US002026	Silas	سيلاس	GBR
US002027	Silvana	سيلفانا	GBR
US002028	Silvia	سيلفيا	GBR
US002029	Simeon	سيميون	GBR
US002030	Solana	سولانا	GBR
US002031	Sonya	سونيا	GBR
US002032	Susanna	سوزانا	GBR
US002033	Sylvana	سيلفانا	GBR
US002034	Sylvia	سيلفيا	GBR
US002035	Tacita	تاكيتا	GBR
US002036	Tacy	تاسي	GBR
US002037	Taurus	تاوروس	GBR
US002038	Tavia	تافيا	GBR
US002039	Tavita	تافيتا	GBR
US002040	Terah	تيراه	GBR
US002041	Terence	تيرينس	GBR
US002042	Terentia	تيرينتيا	GBR
US002043	Tiara	تيارا	GBR
US002044	Tisha	تيشا	GBR
US002045	Tomas	توماس	GBR
US002046	Tony	توني	GBR
US002047	Tonya	تونيا	GBR
US002048	Topaz	توباز	GBR
US002049	Tosca	توسكا	GBR
US002050	Trenton	ترينتون	GBR
US002051	Tricia	تريشيا	GBR
US002052	Trini	تريني	GBR
US002053	Trisha	تريشا	GBR
US002054	Tristana	تريستانا	GBR
US002055	Turner	تيرنير	GBR
US002056	Tybalt	تيبالت	GBR
US002057	Urban	أيربان	GBR
US002058	Urbana	أيربانا	GBR
US002059	Valarie	فالاري	GBR
US002060	Valentina	فيلنتينا	GBR
US002061	Valentino	فيلنتينو	GBR
US002062	Valerian	فيلريان	GBR
US002063	Valora	فالورا	GBR
US002064	Valtina	فالتينا	GBR
US002065	Varian	فاريان	GBR
US002066	Vea	في	GBR
US002067	Vega	فيغا	GBR
US002068	Venecia	فينيشيا	GBR
US002069	Venice	فينيس	GBR
US002070	Veradis	فيراديس	GBR
US002071	Verity	فيريتي	GBR
US002072	Verna	فيرنا	GBR
US002073	Verne	فيرني	GBR
US002074	Vernon	فيرنون	GBR
US002075	Vesta	فيستا	GBR
US002076	Vic	فيك	GBR
US002077	Victor	فيكتور	GBR
US002078	Victoria	فيكتوريا	GBR
US002079	Vida	فيدا	GBR
US002080	Vin	فين	GBR
US002081	Vince	فينس	GBR
US002082	Vincent	فينكينت	GBR
US002083	Virgil	فيرغيل	GBR
US002084	Virginia	فيرغينيا	GBR
US002085	Virgo	فيرغو	GBR
US002086	Viveca	فيفيكا	GBR
US002087	Vivi	فيفي	GBR
US002088	Vivian	فيفيان	GBR
US002089	Vonda	فوندا	GBR
US002090	Willa	ويلا	GBR
US002091	York	يورك	GBR
US002092	Zanna	زانا	GBR
US002093	Zaria	زاريا	GBR
US002094	Zea	زي	GBR
US002095	Zerlina	زيرلينا	GBR
US002096	Zia	زيا	GBR
US002097	Zinna	زينا	GBR
US002098	Zinnia	زينيا	GBR
US002099	Zola	زولا	GBR
US002100	Zona	زونا	GBR
US002101	Odakota	أوداكوتا	GBR
US002102	Ohanzee	أوهانزي	GBR
US002103	Ohio	أوهيو	GBR
US002104	Olathe	أوليثا	GBR
US002105	Olisa	أوليزا	GBR
US002106	Onawa	أوناوا	GBR
US002107	Oni	أوني	GBR
US002108	Opa	أوبا	GBR
US002109	Orenda	أوريندا	GBR
US002110	Oya	أويا	GBR
US002111	Pahana	باهانا	GBR
US002112	Pakuna	باكونا	GBR
US002113	Pallaton	بالاتون	GBR
US002114	Papina	بابينا	GBR
US002115	Paytah	بايتاه	GBR
US002116	Peta	بيتا	GBR
US002117	Pillan	بيلان	GBR
US002118	Powa	باوا	GBR
US002119	Pules	بوليس	GBR
US002120	Quana	كانا	GBR
US002121	Rosine	روزيني	GBR
US002122	Rozene	روزيني	GBR
US002123	Sahkyo	ساهكيو	GBR
US002124	Salali	سالالي	GBR
US002125	Sani	ساني	GBR
US002126	Satinka	ساتينكا	GBR
US002127	Sequoia	سيكويا	GBR
US002128	Shada	شادا	GBR
US002129	Shaman	شامان	GBR
US002130	Shania	شانيا	GBR
US002131	Shasta	شاستا	GBR
US002132	Shilah	شيلاه	GBR
US002133	Shima	شيما	GBR
US002134	Skah	إسكاه	GBR
US002135	Snana	إسنانا	GBR
US002136	Sokanon	سوكانون	GBR
US002137	Sora	سورا	GBR
US002138	Soyala	سويالا	GBR
US002139	Tablita	تابليتا	GBR
US002140	Tadita	تاديتا	GBR
US002141	Taima	تايما	GBR
US002142	Taini	تايني	GBR
US002143	Taipa	تايبا	GBR
US002144	Takoda	تاكودا	GBR
US002145	Tala	تالا	GBR
US002146	Talasi	تالازي	GBR
US002147	Talli	تالي	GBR
US002148	Tallulah	تالولاه	GBR
US002149	Talulah	تالولاه	GBR
US002150	Tansy	تانسي	GBR
US002151	Taregan	تيرغان	GBR
US002152	Tawana	تاوانا	GBR
US002153	Tazanna	تازانا	GBR
US002154	Tehya	تيهيا	GBR
US002155	Tiponya	تيبونيا	GBR
US002156	Tiva	تيفا	GBR
US002157	Tocho	توشو	GBR
US002158	Tokala	توكالا	GBR
US002159	Tolinka	تولينكا	GBR
US002160	Topanga	توبانغا	GBR
US002161	Tuari	تواري	GBR
US002162	Tuwa	تووا	GBR
US002163	Viho	فيهو	GBR
US002164	Wakanda	واكاندا	GBR
US002165	Waneta	وينتا	GBR
US002166	Wauna	ونا	GBR
US002167	Winona	وينونا	GBR
US002168	Wynona	وينونا	GBR
US002169	Wynonna	وينونا	GBR
US002170	Wyome	ويومي	GBR
US002171	Yaholo	ياهولو	GBR
US002172	Yahto	ياهتو	GBR
US002173	Yamka	يامكا	GBR
US002174	Yancy	يانسي	GBR
US002175	Yanisin	يانيزين	GBR
US002176	Yank	يانك	GBR
US002177	Yuma	يوما	GBR
US002178	Zaltana	زالتانا	GBR
US002179	Zihna	زيهنا	GBR
US002180	Zitkalasa	زيتكالازا	GBR
US002181	Zlhna	زلهنا	GBR
US002182	Zonta	زونتا	GBR
US002183	Zuzela	زوزيلا	GBR
US002184	Aderyn	أدرين	GBR
US002185	Aelwen	أيلوين	GBR
US002186	Aerona	أيرونا	GBR
US002187	Anchoret	أنشوريت	GBR
US002188	Arawn	أراون	GBR
US002189	Arlais	أرلايس	GBR
US002190	Avon	أفون	GBR
US002191	Awen	أيون	GBR
US002192	Awena	يونا	GBR
US002193	Bethan	بيثان	GBR
US002194	Betrys	بيتريس	GBR
US002195	Blodwyn	بلودوين	GBR
US002196	Brac	براك	GBR
US002197	Braith	برايث	GBR
US002198	Briallen	بريالن	GBR
US002199	Bronwen	برونوين	GBR
US002200	Bronwyn	برونوين	GBR
US002201	Cai	كاي	GBR
US002202	Cambree	كامبري	GBR
US002203	Caradoc	كارادوك	GBR
US002204	Caraf	كاراف	GBR
US002205	Caron	كارون	GBR
US002206	Carys	كاريس	GBR
US002207	Catrin	كاترين	GBR
US002208	Ceri	كيري	GBR
US002209	Conway	كونواي	GBR
US002210	Crwys	كرويس	GBR
US002211	Davis	دافيس	GBR
US002212	Dylan	ديلان	GBR
US002213	Dyllis	ديليس	GBR
US002214	Elwyn	إيلوين	GBR
US002215	Emlyn	إيملين	GBR
US002216	Enid	إينيد	GBR
US002217	Evan	إيفان	GBR
US002218	Floyd	فلويد	GBR
US002219	Gaenor	غاينور	GBR
US002220	Gaerwn	غايرون	GBR
US002221	Gaius	غايوس	GBR
US002222	Garan	غاران	GBR
US002223	Gareth	غيرث	GBR
US002224	Gavan	غافان	GBR
US002225	Gavin	غافين	GBR
US002226	Gladys	غلاديس	GBR
US002227	Glain	غلاين	GBR
US002228	Glyn	غلين	GBR
US002229	Guenevere	غينيفير	GBR
US002230	Guinevere	غينيفير	GBR
US002231	Gwen	غوين	GBR
US002232	Gwendolyn	غويندولين	GBR
US002233	Gwenifer	غينيفير	GBR
US002234	Gwenllian	غوينليان	GBR
US002235	Gwennan	غوينان	GBR
US002236	Gwydion	غويديون	GBR
US002237	Gwylan	غويلان	GBR
US002238	Gwyn	غوين	GBR
US002239	Gwyneth	غوينيث	GBR
US002240	Hafwen	هافوين	GBR
US002241	Heulwen	هيولوين	GBR
US002242	Howell	هاويل	GBR
US002243	Ilar	إلار	GBR
US002244	Iola	إولا	GBR
US002245	Iorwen	إوروين	GBR
US002246	Isolde	إزولدي	GBR
US002247	Jen	جين	GBR
US002248	Jenifer	جينيفير	GBR
US002249	Jennifer	جينيفير	GBR
US002250	Jinelle	جينيل	GBR
US002251	Kent	كينت	GBR
US002252	Kynan	كينان	GBR
US002253	Llewellyn	لويلين	GBR
US002254	Lloyd	لويد	GBR
US002255	Lowri	لاوري	GBR
US002256	Lyneth	لينيث	GBR
US002257	Mabli	مابلي	GBR
US002258	Mabyn	مابين	GBR
US002259	Mairwen	مايروين	GBR
US002260	Marged	مارغيد	GBR
US002261	Melangell	ميلانغيل	GBR
US002262	Meredith	ميريديث	GBR
US002263	Morgan	مورغان	GBR
US002264	Morgana	مورغانا	GBR
US002265	Morwen	موروين	GBR
US002266	Morwenna	موروينا	GBR
US002267	Mostyn	موستين	GBR
US002268	Nerys	نيريس	GBR
US002269	Olwen	أولوين	GBR
